method,source_kind,unit_id,chronological_rank,imposed_horizon
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:120:train/pick_two_obj_and_place-Lettuce-None-Fridge-1/trial_T20190918_212722_569040/game.tw-pddl:0,1920,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_and_place_simple-Candle-None-Toilet-418/trial_T20190907_185015_671728/game.tw-pddl:0,1921,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_and_place_simple-Pencil-None-Desk-302/trial_T20190908_032836_462632/game.tw-pddl:0,1922,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_and_place_simple-Candle-None-Drawer-411/trial_T20190909_093542_770989/game.tw-pddl:0,1923,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_cool_then_place_in_recep-Tomato-None-GarbageCan-15/trial_T20190907_082803_736076/game.tw-pddl:0,1924,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/look_at_obj_in_light-Pen-None-DeskLamp-327/trial_T20190909_020841_759592/game.tw-pddl:0,1925,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_and_place_simple-PepperShaker-None-CounterTop-27/trial_T20190909_010815_295286/game.tw-pddl:0,1926,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_two_obj_and_place-HandTowel-None-Toilet-427/trial_T20190909_030341_261977/game.tw-pddl:0,1927,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_and_place_simple-KeyChain-None-Sofa-208/trial_T20190909_065845_651712/game.tw-pddl:0,1928,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_two_obj_and_place-CellPhone-None-Bed-306/trial_T20190908_092114_854078/game.tw-pddl:0,1929,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-30/trial_T20190907_153111_234827/game.tw-pddl:0,1930,10
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-429/trial_T20190909_065859_656834/game.tw-pddl:0,1931,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_cool_then_place_in_recep-Cup-None-Microwave-14/trial_T20190908_093103_678553/game.tw-pddl:0,1932,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-4/trial_T20190907_142450_863509/game.tw-pddl:0,1933,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/look_at_obj_in_light-Bowl-None-DeskLamp-307/trial_T20190908_204844_162083/game.tw-pddl:0,1934,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-11/trial_T20190909_100455_025911/game.tw-pddl:0,1935,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:121:train/pick_cool_then_place_in_recep-Bread-None-CounterTop-15/trial_T20190909_085557_322273/game.tw-pddl:0,1936,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_heat_then_place_in_recep-Plate-None-Shelf-7/trial_T20190906_193957_675049/game.tw-pddl:0,1937,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_heat_then_place_in_recep-Egg-None-GarbageCan-8/trial_T20190909_120535_899499/game.tw-pddl:0,1938,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_clean_then_place_in_recep-Lettuce-None-DiningTable-21/trial_T20190908_215554_002650/game.tw-pddl:0,1939,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_two_obj_and_place-Egg-None-Microwave-30/trial_T20190907_163255_256147/game.tw-pddl:0,1940,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_heat_then_place_in_recep-Egg-None-Fridge-27/trial_T20190908_022308_588624/game.tw-pddl:0,1941,3
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_cool_then_place_in_recep-Pan-None-DiningTable-15/trial_T20190909_003937_964362/game.tw-pddl:0,1942,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-19/trial_T20190909_081320_054592/game.tw-pddl:0,1943,4
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_two_obj_and_place-Pen-None-SideTable-326/trial_T20190908_050658_829567/game.tw-pddl:0,1944,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_heat_then_place_in_recep-Cup-None-Fridge-18/trial_T20190908_142219_648949/game.tw-pddl:0,1945,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-21/trial_T20190909_045213_481269/game.tw-pddl:0,1946,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-401/trial_T20190908_072206_068474/game.tw-pddl:0,1947,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_cool_then_place_in_recep-Potato-None-Microwave-15/trial_T20190908_154618_326152/game.tw-pddl:0,1948,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-5/trial_T20190908_202657_722894/game.tw-pddl:0,1949,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_cool_then_place_in_recep-Cup-None-DiningTable-4/trial_T20190918_182252_255211/game.tw-pddl:0,1950,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_cool_then_place_in_recep-Cup-None-Microwave-30/trial_T20190909_073639_857633/game.tw-pddl:0,1951,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:122:train/pick_two_obj_and_place-CellPhone-None-Desk-312/trial_T20190908_122308_202330/game.tw-pddl:0,1952,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_two_obj_and_place-Book-None-Desk-309/trial_T20190909_061318_337264/game.tw-pddl:0,1953,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-2/trial_T20190907_044106_781028/game.tw-pddl:0,1954,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_clean_then_place_in_recep-Spatula-None-CounterTop-13/trial_T20190909_023140_855187/game.tw-pddl:0,1955,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_heat_then_place_in_recep-Cup-None-Cabinet-1/trial_T20190909_090951_740727/game.tw-pddl:0,1956,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_two_obj_and_place-Bowl-None-CoffeeTable-203/trial_T20190907_153434_051209/game.tw-pddl:0,1957,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_cool_then_place_in_recep-Plate-None-Cabinet-4/trial_T20190908_082525_878826/game.tw-pddl:0,1958,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_and_place_simple-HandTowel-None-CounterTop-421/trial_T20190909_145510_995239/game.tw-pddl:0,1959,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_and_place_simple-Candle-None-Toilet-429/trial_T20190908_052308_217335/game.tw-pddl:0,1960,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/look_at_obj_in_light-CD-None-DeskLamp-302/trial_T20190907_154604_364291/game.tw-pddl:0,1961,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_cool_then_place_in_recep-Cup-None-Microwave-6/trial_T20190909_012624_057742/game.tw-pddl:0,1962,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_clean_then_place_in_recep-Fork-None-SideTable-3/trial_T20190908_002604_591830/game.tw-pddl:0,1963,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_and_place_simple-SprayBottle-None-GarbageCan-415/trial_T20190907_070408_668418/game.tw-pddl:0,1964,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_clean_then_place_in_recep-Egg-None-Fridge-25/trial_T20190907_223448_075501/game.tw-pddl:0,1965,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_and_place_simple-SaltShaker-None-DiningTable-26/trial_T20190907_113755_093001/game.tw-pddl:0,1966,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_cool_then_place_in_recep-Pot-None-CounterTop-17/trial_T20190908_235146_972017/game.tw-pddl:0,1967,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:123:train/pick_two_obj_and_place-RemoteControl-None-Sofa-212/trial_T20190907_235335_006124/game.tw-pddl:0,1968,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_two_obj_and_place-CD-None-Desk-328/trial_T20190908_100845_792307/game.tw-pddl:0,1969,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_two_obj_and_place-Plate-None-CoffeeTable-201/trial_T20190918_172828_710071/game.tw-pddl:0,1970,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_and_place_simple-WineBottle-None-Shelf-7/trial_T20190908_114629_589874/game.tw-pddl:0,1971,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-426/trial_T20190909_044747_168424/game.tw-pddl:0,1972,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_clean_then_place_in_recep-Fork-None-DiningTable-24/trial_T20190906_205125_257251/game.tw-pddl:0,1973,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_heat_then_place_in_recep-Apple-None-CounterTop-2/trial_T20190908_112607_841503/game.tw-pddl:0,1974,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_heat_then_place_in_recep-Egg-None-SideTable-21/trial_T20190907_045104_949753/game.tw-pddl:0,1975,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_heat_then_place_in_recep-Cup-None-CounterTop-13/trial_T20190907_013610_766116/game.tw-pddl:0,1976,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-15/trial_T20190909_111443_363349/game.tw-pddl:0,1977,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_heat_then_place_in_recep-Apple-None-GarbageCan-8/trial_T20190907_043118_286709/game.tw-pddl:0,1978,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_heat_then_place_in_recep-Mug-None-SideTable-3/trial_T20190908_231853_151753/game.tw-pddl:0,1979,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/look_at_obj_in_light-AlarmClock-None-DeskLamp-302/trial_T20190908_192756_298295/game.tw-pddl:0,1980,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_two_obj_and_place-CreditCard-None-DiningTable-311/trial_T20190908_072922_474814/game.tw-pddl:0,1981,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_cool_then_place_in_recep-Bread-None-CounterTop-1/trial_T20190908_212439_711334/game.tw-pddl:0,1982,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/pick_and_place_simple-Mug-None-Dresser-311/trial_T20190909_152910_413839/game.tw-pddl:0,1983,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:124:train/look_at_obj_in_light-TissueBox-None-DeskLamp-301/trial_T20190908_072624_007372/game.tw-pddl:0,1984,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_and_place_simple-CellPhone-None-ArmChair-321/trial_T20190906_200534_135586/game.tw-pddl:0,1985,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_and_place_simple-RemoteControl-None-Sofa-216/trial_T20190909_150024_719377/game.tw-pddl:0,1986,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-17/trial_T20190909_044827_257673/game.tw-pddl:0,1987,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_cool_then_place_in_recep-Lettuce-None-GarbageCan-16/trial_T20190909_042958_594440/game.tw-pddl:0,1988,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/look_at_obj_in_light-Newspaper-None-DeskLamp-216/trial_T20190908_082338_583045/game.tw-pddl:0,1989,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_two_obj_and_place-Kettle-None-DiningTable-18/trial_T20190906_233847_462015/game.tw-pddl:0,1990,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_two_obj_and_place-Watch-None-Dresser-205/trial_T20190907_181954_161870/game.tw-pddl:0,1991,11
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/look_at_obj_in_light-CellPhone-None-DeskLamp-320/trial_T20190908_093252_166576/game.tw-pddl:0,1992,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_and_place_simple-Vase-None-Safe-204/trial_T20190919_000336_714640/game.tw-pddl:0,1993,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_cool_then_place_in_recep-Pot-None-CounterTop-24/trial_T20190907_002332_305243/game.tw-pddl:0,1994,9
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_two_obj_and_place-Laptop-None-Bed-311/trial_T20190908_110657_952577/game.tw-pddl:0,1995,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_clean_then_place_in_recep-Apple-None-Microwave-24/trial_T20190907_133121_308801/game.tw-pddl:0,1996,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_cool_then_place_in_recep-Pot-None-DiningTable-23/trial_T20190909_080754_488931/game.tw-pddl:0,1997,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-12/trial_T20190907_125521_042428/game.tw-pddl:0,1998,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_heat_then_place_in_recep-Apple-None-Fridge-25/trial_T20190908_050921_727654/game.tw-pddl:0,1999,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:125:train/pick_clean_then_place_in_recep-Bowl-None-Fridge-4/trial_T20190909_023922_544633/game.tw-pddl:0,2000,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_and_place_simple-PepperShaker-None-Shelf-20/trial_T20190907_162424_819408/game.tw-pddl:0,2001,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_heat_then_place_in_recep-Tomato-None-CounterTop-26/trial_T20190907_005501_395392/game.tw-pddl:0,2002,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_cool_then_place_in_recep-Bread-None-DiningTable-7/trial_T20190907_191053_355058/game.tw-pddl:0,2003,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_and_place_simple-Pen-None-SideTable-322/trial_T20190909_055255_667967/game.tw-pddl:0,2004,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_clean_then_place_in_recep-Plate-None-Fridge-5/trial_T20190909_112954_869911/game.tw-pddl:0,2005,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_two_obj_and_place-CellPhone-None-Dresser-327/trial_T20190908_042553_191155/game.tw-pddl:0,2006,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_cool_then_place_in_recep-Pot-None-DiningTable-24/trial_T20190908_111415_336140/game.tw-pddl:0,2007,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_and_place_simple-PepperShaker-None-Drawer-13/trial_T20190908_230731_141286/game.tw-pddl:0,2008,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_two_obj_and_place-SoapBottle-None-Cabinet-417/trial_T20190906_192320_630856/game.tw-pddl:0,2009,7
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_clean_then_place_in_recep-Potato-None-SideTable-21/trial_T20190906_192433_616768/game.tw-pddl:0,2010,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_and_place_simple-CellPhone-None-ArmChair-321/trial_T20190906_200553_752305/game.tw-pddl:0,2011,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_clean_then_place_in_recep-Pan-None-DiningTable-17/trial_T20190908_120954_429542/game.tw-pddl:0,2012,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_clean_then_place_in_recep-Potato-None-CounterTop-5/trial_T20190909_123251_802466/game.tw-pddl:0,2013,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-20/trial_T20190906_161400_720379/game.tw-pddl:0,2014,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_cool_then_place_in_recep-Cup-None-Cabinet-26/trial_T20190911_010105_306566/game.tw-pddl:0,2015,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:126:train/pick_cool_then_place_in_recep-Pot-None-StoveBurner-23/trial_T20190907_150154_814362/game.tw-pddl:0,2016,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_and_place_simple-KeyChain-None-SideTable-322/trial_T20190909_091659_910683/game.tw-pddl:0,2017,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_clean_then_place_in_recep-Cloth-None-Drawer-411/trial_T20190907_202148_426436/game.tw-pddl:0,2018,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/look_at_obj_in_light-Pillow-None-DeskLamp-328/trial_T20190908_114619_968426/game.tw-pddl:0,2019,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/look_at_obj_in_light-Pencil-None-DeskLamp-306/trial_T20190907_235854_062993/game.tw-pddl:0,2020,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_cool_then_place_in_recep-Pan-None-CounterTop-7/trial_T20190918_191742_101104/game.tw-pddl:0,2021,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_and_place_simple-KeyChain-None-Sofa-228/trial_T20190908_122625_912366/game.tw-pddl:0,2022,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_two_obj_and_place-SoapBottle-None-CounterTop-407/trial_T20190908_055536_681478/game.tw-pddl:0,2023,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_clean_then_place_in_recep-Apple-None-Microwave-8/trial_T20190909_113115_944460/game.tw-pddl:0,2024,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_heat_then_place_in_recep-Tomato-None-CounterTop-27/trial_T20190906_204215_534084/game.tw-pddl:0,2025,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_and_place_simple-Book-None-Desk-313/trial_T20190909_140620_440339/game.tw-pddl:0,2026,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/look_at_obj_in_light-Box-None-DeskLamp-218/trial_T20190909_021415_768402/game.tw-pddl:0,2027,4
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_clean_then_place_in_recep-Ladle-None-Cabinet-27/trial_T20190908_142754_866159/game.tw-pddl:0,2028,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_heat_then_place_in_recep-Apple-None-Fridge-30/trial_T20190908_114847_958679/game.tw-pddl:0,2029,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_heat_then_place_in_recep-Egg-None-DiningTable-18/trial_T20190908_051346_079516/game.tw-pddl:0,2030,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_cool_then_place_in_recep-Bread-None-DiningTable-11/trial_T20190908_005225_576923/game.tw-pddl:0,2031,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:127:train/pick_clean_then_place_in_recep-Ladle-None-Drawer-27/trial_T20190906_211607_560303/game.tw-pddl:0,2032,7
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_two_obj_and_place-RemoteControl-None-Sofa-228/trial_T20190908_130719_888576/game.tw-pddl:0,2033,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-13/trial_T20190907_171959_889613/game.tw-pddl:0,2034,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/look_at_obj_in_light-CD-None-DeskLamp-328/trial_T20190908_004539_969224/game.tw-pddl:0,2035,9
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/look_at_obj_in_light-Bowl-None-DeskLamp-304/trial_T20190907_232204_574574/game.tw-pddl:0,2036,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_and_place_simple-Glassbottle-None-CounterTop-23/trial_T20190907_122220_401927/game.tw-pddl:0,2037,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_and_place_simple-CD-None-DiningTable-311/trial_T20190908_071437_984059/game.tw-pddl:0,2038,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_heat_then_place_in_recep-Mug-None-Cabinet-19/trial_T20190907_152639_710593/game.tw-pddl:0,2039,6
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-20/trial_T20190907_014706_796318/game.tw-pddl:0,2040,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/look_at_obj_in_light-Bowl-None-DeskLamp-327/trial_T20190907_094344_497461/game.tw-pddl:0,2041,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_two_obj_and_place-ToiletPaper-None-Drawer-413/trial_T20190908_004827_769411/game.tw-pddl:0,2042,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_two_obj_and_place-Newspaper-None-GarbageCan-218/trial_T20190907_225306_342000/game.tw-pddl:0,2043,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_clean_then_place_in_recep-Tomato-None-CounterTop-14/trial_T20190909_012711_107920/game.tw-pddl:0,2044,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_heat_then_place_in_recep-Apple-None-DiningTable-26/trial_T20190907_060208_731079/game.tw-pddl:0,2045,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_two_obj_and_place-Book-None-Drawer-307/trial_T20190909_111455_006363/game.tw-pddl:0,2046,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-21/trial_T20190908_192915_554153/game.tw-pddl:0,2047,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:128:train/pick_two_obj_and_place-Candle-None-Cabinet-403/trial_T20190909_065841_838469/game.tw-pddl:0,2048,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:129:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-5/trial_T20190908_202750_896176/game.tw-pddl:0,2049,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:129:train/pick_heat_then_place_in_recep-Egg-None-Fridge-6/trial_T20190907_184715_099476/game.tw-pddl:0,2050,30
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:129:train/look_at_obj_in_light-Bowl-None-DeskLamp-302/trial_T20190908_030647_874791/game.tw-pddl:0,2051,10
"Adaptive v1 (tau=0.100, 4 GPU)",recorded_frontier_or_full_horizon,train:129:train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434/game.tw-pddl:0,2052,30
